location,x_coord,y_coord,z_coord,orientation
PAL0212051301,101000,5400,9000,4
PAL0212051302,101000,6300,9000,4
PAL0212051303,101000,7200,9000,4
PAL0212051501,101000,5400,10500,4
PAL0212051502,101000,6300,10500,4
PAL0212051503,101000,7200,10500,4
PAL0212060401,105700,5400,0,2
PAL0212060402,105700,6300,0,2
PAL0212060403,105700,7200,0,2
PAL0212060501,105700,5400,3000,2
PAL0212060502,105700,6300,3000,2
PAL0212060503,105700,7200,3000,2
PAL0212060701,105700,5400,4500,2
PAL0212060702,105700,6300,4500,2
PAL0212060703,105700,7200,4500,2
PAL0212060901,105700,5400,6000,2
PAL0212060902,105700,6300,6000,2
PAL0212060903,105700,7200,6000,2
PAL0212061101,105700,5400,7500,2
PAL0212061102,105700,6300,7500,2
PAL0212061103,105700,7200,7500,2
PAL0212061301,105700,5400,9000,2
PAL0212061302,105700,6300,9000,2
PAL0212061303,105700,7200,9000,2
PAL0212061501,105700,5400,10500,2
PAL0212061502,105700,6300,10500,2
PAL0212061503,105700,7200,10500,2
PAL0212070401,101000,8100,0,4
PAL0212070402,101000,9000,0,4
PAL0212070403,101000,9900,0,4
PAL0212070501,101000,8100,3000,4
PAL0212070502,101000,9000,3000,4
PAL0212070503,101000,9900,3000,4
PAL0212070701,101000,8100,4500,4
PAL0212070702,101000,9000,4500,4
PAL0212070703,101000,9900,4500,4
PAL0212070901,101000,8100,6000,4
PAL0212070902,101000,9000,6000,4
PAL0212070903,101000,9900,6000,4
PAL0212071101,101000,8100,7500,4
PAL0212071102,101000,9000,7500,4
PAL0212071103,101000,9900,7500,4
PAL0212071301,101000,8100,9000,4
PAL0212071302,101000,9000,9000,4
PAL0212071303,101000,9900,9000,4
PAL0212071501,101000,8100,10500,4
PAL0212071502,101000,9000,10500,4
PAL0212071503,101000,9900,10500,4
PAL0212080401,105700,8100,0,2
PAL0212080402,105700,9000,0,2
PAL0212080403,105700,9900,0,2
PAL0212080501,105700,8100,3000,2
PAL0212080502,105700,9000,3000,2
PAL0212080503,105700,9900,3000,2
PAL0212080701,105700,8100,4500,2
PAL0212080702,105700,9000,4500,2
PAL0212080703,105700,9900,4500,2
PAL0212080901,105700,8100,6000,2
PAL0212080902,105700,9000,6000,2
PAL0212080903,105700,9900,6000,2
PAL0212081101,105700,8100,7500,2
PAL0212081102,105700,9000,7500,2
PAL0212081103,105700,9900,7500,2
PAL0212081301,105700,8100,9000,2
PAL0212081302,105700,9000,9000,2
PAL0212081303,105700,9900,9000,2
PAL0212081501,105700,8100,10500,2
PAL0212081502,105700,9000,10500,2
PAL0212081503,105700,9900,10500,2
PAL0212090401,101000,10800,0,4
PAL0212090402,101000,11700,0,4
PAL0212090403,101000,12600,0,4
PAL0212090501,101000,10800,3000,4
PAL0212090502,101000,11700,3000,4
PAL0212090503,101000,12600,3000,4
PAL0212090701,101000,10800,4500,4
PAL0212090702,101000,11700,4500,4
PAL0212090703,101000,12600,4500,4
PAL0212090901,101000,10800,6000,4
PAL0212090902,101000,11700,6000,4
PAL0212090903,101000,12600,6000,4
PAL0212091101,101000,10800,7500,4
PAL0212091102,101000,11700,7500,4
PAL0212091103,101000,12600,7500,4
PAL0212091301,101000,10800,9000,4
PAL0212091302,101000,11700,9000,4
PAL0212091303,101000,12600,9000,4
PAL0212091501,101000,10800,10500,4
PAL0212091502,101000,11700,10500,4
PAL0212091503,101000,12600,10500,4
PAL0212100401,105700,10800,0,2
PAL0212100402,105700,11700,0,2
PAL0212100403,105700,12600,0,2
PAL0212100501,105700,10800,3000,2
PAL0212100502,105700,11700,3000,2
PAL0212100503,105700,12600,3000,2
PAL0212100701,105700,10800,4500,2
PAL0212100702,105700,11700,4500,2
PAL0212100703,105700,12600,4500,2
PAL0212100901,105700,10800,6000,2
PAL0212100902,105700,11700,6000,2
PAL0212100903,105700,12600,6000,2
PAL0212101101,105700,10800,7500,2
PAL0212101102,105700,11700,7500,2
PAL0212101103,105700,12600,7500,2
PAL0212101301,105700,10800,9000,2
PAL0212101302,105700,11700,9000,2
PAL0212101303,105700,12600,9000,2
PAL0212101501,105700,10800,10500,2
PAL0212101502,105700,11700,10500,2
PAL0212101503,105700,12600,10500,2
PAL0212110401,101000,13500,0,4
PAL0212110403,101000,15300,0,4
PAL0212110501,101000,13500,3000,4
PAL0212110502,101000,14400,3000,4
PAL0212110503,101000,15300,3000,4
PAL0212110701,101000,13500,4500,4
PAL0212110702,101000,14400,4500,4
PAL0212110703,101000,15300,4500,4
PAL0212110901,101000,13500,6000,4
PAL0212110902,101000,14400,6000,4
PAL0212110903,101000,15300,6000,4
PAL0212111101,101000,13500,7500,4
PAL0212111102,101000,14400,7500,4
PAL0212111103,101000,15300,7500,4
PAL0212111301,101000,13500,9000,4
PAL0212111302,101000,14400,9000,4
PAL0212111303,101000,15300,9000,4
PAL0212111501,101000,13500,10500,4
PAL0212111502,101000,14400,10500,4
PAL0212111503,101000,15300,10500,4
PAL0212120401,105700,13500,0,2
PAL0212120402,105700,14400,0,2
PAL0212120403,105700,15300,0,2
PAL0212120501,105700,13500,3000,2
PAL0212120502,105700,14400,3000,2
PAL0212120503,105700,15300,3000,2
PAL0212120701,105700,13500,4500,2
PAL0212120702,105700,14400,4500,2
PAL0212120703,105700,15300,4500,2
PAL0212120901,105700,13500,6000,2
PAL0212120902,105700,14400,6000,2
PAL0212120903,105700,15300,6000,2
PAL0212121101,105700,13500,7500,2
PAL0212121102,105700,14400,7500,2
PAL0212121103,105700,15300,7500,2
PAL0212121301,105700,13500,9000,2
PAL0212121302,105700,14400,9000,2
PAL0212121303,105700,15300,9000,2
PAL0212121501,105700,13500,10500,2
PAL0212121502,105700,14400,10500,2
PAL0212121503,105700,15300,10500,2
PAL0212130401,101000,16200,0,4
PAL0212130402,101000,17100,0,4
PAL0212130403,101000,18000,0,4
PAL0212130501,101000,16200,3000,4
PAL0212130502,101000,17100,3000,4
PAL0212130503,101000,18000,3000,4
PAL0212130701,101000,16200,4500,4
PAL0212130702,101000,17100,4500,4
PAL0212130703,101000,18000,4500,4
PAL0212130901,101000,16200,6000,4
PAL0212130902,101000,17100,6000,4
PAL0212130903,101000,18000,6000,4
PAL0212131101,101000,16200,7500,4
PAL0212131102,101000,17100,7500,4
PAL0212131103,101000,18000,7500,4
PAL0212131301,101000,16200,9000,4
PAL0212131302,101000,17100,9000,4
PAL0212131303,101000,18000,9000,4
PAL0212131501,101000,16200,10500,4
PAL0212131502,101000,17100,10500,4
PAL0212131503,101000,18000,10500,4
PAL0212140401,105700,16200,0,2
PAL0212140402,105700,17100,0,2
PAL0212140403,105700,18000,0,2
PAL0212140501,105700,16200,3000,2
PAL0212140502,105700,17100,3000,2
PAL0212140503,105700,18000,3000,2
PAL0212140701,105700,16200,4500,2
PAL0212140702,105700,17100,4500,2
PAL0212140703,105700,18000,4500,2
PAL0212140901,105700,16200,6000,2
PAL0212140902,105700,17100,6000,2
PAL0212140903,105700,18000,6000,2
PAL0212141101,105700,16200,7500,2
PAL0212141102,105700,17100,7500,2
PAL0212141103,105700,18000,7500,2
PAL0212141301,105700,16200,9000,2
PAL0212141302,105700,17100,9000,2
PAL0212141303,105700,18000,9000,2
PAL0212141501,105700,16200,10500,2
PAL0212141502,105700,17100,10500,2
PAL0212141503,105700,18000,10500,2
PAL0212150401,101000,18900,0,4
PAL0212150402,101000,19800,0,4
PAL0212150403,101000,20700,0,4
PAL0212150501,101000,18900,3000,4
PAL0212150502,101000,19800,3000,4
PAL0212150503,101000,20700,3000,4
PAL0212150701,101000,18900,4500,4
PAL0212150702,101000,19800,4500,4
PAL0212150703,101000,20700,4500,4
PAL0212150901,101000,18900,6000,4
PAL0212150902,101000,19800,6000,4
PAL0212150903,101000,20700,6000,4
PAL0212151101,101000,18900,7500,4
PAL0212151102,101000,19800,7500,4
PAL0212151103,101000,20700,7500,4
PAL0212151301,101000,18900,9000,4
PAL0212151302,101000,19800,9000,4
PAL0212151303,101000,20700,9000,4
PAL0212151501,101000,18900,10500,4
PAL0212151502,101000,19800,10500,4
PAL0212151503,101000,20700,10500,4
PAL0212160401,105700,18900,0,2
PAL0212160402,105700,19800,0,2
PAL0212160403,105700,20700,0,2
PAL0212160501,105700,18900,3000,2
PAL0212160502,105700,19800,3000,2
PAL0212160503,105700,20700,3000,2
PAL0212160701,105700,18900,4500,2
PAL0212160702,105700,19800,4500,2
PAL0212160703,105700,20700,4500,2
PAL0212160901,105700,18900,6000,2
PAL0212160902,105700,19800,6000,2
PAL0212160903,105700,20700,6000,2
PAL0212161101,105700,18900,7500,2
PAL0212161102,105700,19800,7500,2
PAL0212161103,105700,20700,7500,2
PAL0212161301,105700,18900,9000,2
PAL0212161302,105700,19800,9000,2
PAL0212161303,105700,20700,9000,2
PAL0212161501,105700,18900,10500,2
PAL0212161502,105700,19800,10500,2
PAL0212161503,105700,20700,10500,2
PAL0212170401,101000,21600,0,4
PAL0212170402,101000,22500,0,4
PAL0212170403,101000,23400,0,4
PAL0212170501,101000,21600,3000,4
PAL0212170502,101000,22500,3000,4
PAL0212170503,101000,23400,3000,4
PAL0212170701,101000,21600,4500,4
PAL0212170702,101000,22500,4500,4
PAL0212170703,101000,23400,4500,4
PAL0212170901,101000,21600,6000,4
PAL0212170902,101000,22500,6000,4
PAL0212170903,101000,23400,6000,4
PAL0212171101,101000,21600,7500,4
PAL0212171102,101000,22500,7500,4
PAL0212171103,101000,23400,7500,4
PAL0212171301,101000,21600,9000,4
PAL0212171302,101000,22500,9000,4
PAL0212171303,101000,23400,9000,4
PAL0212171501,101000,21600,10500,4
PAL0212171502,101000,22500,10500,4
PAL0212171503,101000,23400,10500,4
PAL0212180401,105700,21600,0,2
PAL0212180402,105700,22500,0,2
PAL0212180403,105700,23400,0,2
PAL0212180501,105700,21600,3000,2
PAL0212180502,105700,22500,3000,2
PAL0212180503,105700,23400,3000,2
PAL0212180701,105700,21600,4500,2
PAL0212180702,105700,22500,4500,2
PAL0212180703,105700,23400,4500,2
PAL0212180901,105700,21600,6000,2
PAL0212180902,105700,22500,6000,2
PAL0212180903,105700,23400,6000,2
PAL0212181101,105700,21600,7500,2
PAL0212181102,105700,22500,7500,2
PAL0212181103,105700,23400,7500,2
PAL0212181301,105700,21600,9000,2
PAL0212181302,105700,22500,9000,2
PAL0212181303,105700,23400,9000,2
PAL0212181501,105700,21600,10500,2
PAL0212181502,105700,22500,10500,2
PAL0212181503,105700,23400,10500,2
PAL0212190401,101000,24200,0,4
PAL0212190402,101000,25100,0,4
PAL0212190403,101000,26000,0,4
PAL0212190501,101000,24200,3000,4
PAL0212190502,101000,25100,3000,4
PAL0212190503,101000,26000,3000,4
PAL0212190701,101000,24200,4500,4
PAL0212190702,101000,25100,4500,4
PAL0212190703,101000,26000,4500,4
PAL0212190901,101000,24200,6000,4
PAL0212190902,101000,25100,6000,4
PAL0212190903,101000,26000,6000,4
PAL0212191101,101000,24200,7500,4
PAL0212191102,101000,25100,7500,4
PAL0212191103,101000,26000,7500,4
PAL0212191301,101000,24200,9000,4
PAL0212191302,101000,25100,9000,4
PAL0212191303,101000,26000,9000,4
PAL0212191501,101000,24200,10500,4
PAL0212191502,101000,25100,10500,4
PAL0212191503,101000,26000,10500,4
PAL0212200401,105700,24200,0,2
PAL0212200402,105700,25100,0,2
PAL0212200403,105700,26000,0,2
PAL0212200501,105700,24200,3000,2
PAL0212200502,105700,25100,3000,2
PAL0212200503,105700,26000,3000,2
PAL0212200701,105700,24200,4500,2
PAL0212200702,105700,25100,4500,2
PAL0212200703,105700,26000,4500,2
PAL0212200901,105700,24200,6000,2
PAL0212200902,105700,25100,6000,2
PAL0212200903,105700,26000,6000,2
PAL0212201101,105700,24200,7500,2
PAL0212201102,105700,25100,7500,2
PAL0212201103,105700,26000,7500,2
PAL0212201301,105700,24200,9000,2
PAL0212201302,105700,25100,9000,2
PAL0212201303,105700,26000,9000,2
PAL0212201501,105700,24200,10500,2
PAL0212201502,105700,25100,10500,2
PAL0212201503,105700,26000,10500,2
PAL0212210401,101000,26900,0,4
PAL0212210402,101000,27800,0,4
PAL0212210403,101000,28700,0,4
PAL0212210501,101000,26900,3000,4
PAL0212210502,101000,27800,3000,4
PAL0212210503,101000,28700,3000,4
PAL0212210701,101000,26900,4500,4
PAL0212210702,101000,27800,4500,4
PAL0212210703,101000,28700,4500,4
PAL0212210901,101000,26900,6000,4
PAL0212210902,101000,27800,6000,4
PAL0212210903,101000,28700,6000,4
PAL0212211101,101000,26900,7500,4
PAL0212211102,101000,27800,7500,4
PAL0212211103,101000,28700,7500,4
PAL0212211301,101000,26900,9000,4
PAL0212211302,101000,27800,9000,4
PAL0212211303,101000,28700,9000,4
PAL0212211501,101000,26900,10500,4
PAL0212211502,101000,27800,10500,4
PAL0212211503,101000,28700,10500,4
PAL0212220401,105700,26900,0,2
PAL0212220402,105700,27800,0,2
PAL0212220403,105700,28700,0,2
PAL0212220501,105700,26900,3000,2
PAL0212220502,105700,27800,3000,2
PAL0212220503,105700,28700,3000,2
PAL0212220701,105700,26900,4500,2
PAL0212220702,105700,27800,4500,2
PAL0212220703,105700,28700,4500,2
PAL0212220901,105700,26900,6000,2
PAL0212220902,105700,27800,6000,2
PAL0212220903,105700,28700,6000,2
PAL0212221101,105700,26900,7500,2
PAL0212221102,105700,27800,7500,2
PAL0212221103,105700,28700,7500,2
PAL0212221301,105700,26900,9000,2
PAL0212221302,105700,27800,9000,2
PAL0212221303,105700,28700,9000,2
PAL0212221501,105700,26900,10500,2
PAL0212221502,105700,27800,10500,2
PAL0212221503,105700,28700,10500,2
PAL0212230401,101000,29600,0,4
PAL0212230402,101000,30500,0,4
PAL0212230403,101000,31400,0,4
PAL0212230501,101000,29600,3000,4
PAL0212230502,101000,30500,3000,4
PAL0212230503,101000,31400,3000,4
PAL0212230701,101000,29600,4500,4
PAL0212230702,101000,30500,4500,4
PAL0212230703,101000,31400,4500,4
PAL0212230901,101000,29600,6000,4
PAL0212230902,101000,30500,6000,4
PAL0212230903,101000,31400,6000,4
PAL0212231101,101000,29600,7500,4
PAL0212231102,101000,30500,7500,4
PAL0212231103,101000,31400,7500,4
PAL0212231301,101000,29600,9000,4
PAL0212231302,101000,30500,9000,4
PAL0212231303,101000,31400,9000,4
PAL0212231501,101000,29600,10500,4
PAL0212231502,101000,30500,10500,4
PAL0212231503,101000,31400,10500,4
PAL0212240401,105700,29600,0,2
PAL0212240402,105700,30500,0,2
PAL0212240403,105700,31400,0,2
PAL0212240501,105700,29600,3000,2
PAL0212240502,105700,30500,3000,2
PAL0212240503,105700,31400,3000,2
PAL0212240701,105700,29600,4500,2
PAL0212240702,105700,30500,4500,2
PAL0212240703,105700,31400,4500,2
PAL0212240901,105700,29600,6000,2
PAL0212240902,105700,30500,6000,2
PAL0212240903,105700,31400,6000,2
PAL0212241101,105700,29600,7500,2
PAL0212241102,105700,30500,7500,2
PAL0212241103,105700,31400,7500,2
PAL0212241301,105700,29600,9000,2
PAL0212241302,105700,30500,9000,2
PAL0212241303,105700,31400,9000,2
PAL0212241501,105700,29600,10500,2
PAL0212241502,105700,30500,10500,2
PAL0212241503,105700,31400,10500,2
PAL0212250403,101000,34100,0,4
PAL0212250501,101000,32300,3000,4
PAL0212250502,101000,33200,3000,4
PAL0212250503,101000,34100,3000,4
PAL0212250701,101000,32300,4500,4
PAL0212250702,101000,33200,4500,4
PAL0212250703,101000,34100,4500,4
PAL0212250901,101000,32300,6000,4
PAL0212250902,101000,33200,6000,4
PAL0212250903,101000,34100,6000,4
PAL0212251101,101000,32300,7500,4
PAL0212251102,101000,33200,7500,4
PAL0212251103,101000,34100,7500,4
PAL0212251301,101000,32300,9000,4
PAL0212251302,101000,33200,9000,4
PAL0212251303,101000,34100,9000,4
PAL0212251501,101000,32300,10500,4
PAL0212251502,101000,33200,10500,4
PAL0212251503,101000,34100,10500,4
PAL0212260401,105700,32300,0,2
PAL0212260402,105700,33200,0,2
PAL0212260403,105700,34100,0,2
PAL0212260501,105700,32300,3000,2
PAL0212260502,105700,33200,3000,2
PAL0212260503,105700,34100,3000,2
PAL0212260701,105700,32300,4500,2
PAL0212260702,105700,33200,4500,2
PAL0212260703,105700,34100,4500,2
PAL0212260901,105700,32300,6000,2
PAL0212260902,105700,33200,6000,2
PAL0212260903,105700,34100,6000,2
PAL0212261101,105700,32300,7500,2
PAL0212261102,105700,33200,7500,2
PAL0212261103,105700,34100,7500,2
PAL0212261301,105700,32300,9000,2
PAL0212261302,105700,33200,9000,2
PAL0212261303,105700,34100,9000,2
PAL0212261501,105700,32300,10500,2
PAL0212261502,105700,33200,10500,2
PAL0212261503,105700,34100,10500,2
PAL0212270901,101000,35000,6000,4
PAL0212270902,101000,35900,6000,4
PAL0212270903,101000,36800,6000,4
PAL0212271101,101000,35000,7500,4
PAL0212271102,101000,35900,7500,4
PAL0212271103,101000,36800,7500,4
PAL0212271301,101000,35000,9000,4
PAL0212271302,101000,35900,9000,4
PAL0212271303,101000,36800,9000,4
PAL0212271501,101000,35000,10500,4
PAL0212271502,101000,35900,10500,4
PAL0212271503,101000,36800,10500,4
PAL0212280401,105700,35000,0,2
PAL0212280402,105700,35900,0,2
PAL0212280403,105700,36800,0,2
PAL0212280501,105700,35000,3000,2
PAL0212280502,105700,35900,3000,2
PAL0212280503,105700,36800,3000,2
PAL0212280701,105700,35000,4500,2
PAL0212280702,105700,35900,4500,2
PAL0212280703,105700,36800,4500,2
PAL0212280901,105700,35000,6000,2
PAL0212280902,105700,35900,6000,2
PAL0212280903,105700,36800,6000,2
PAL0212281101,105700,35000,7500,2
PAL0212281102,105700,35900,7500,2
PAL0212281103,105700,36800,7500,2
PAL0212281301,105700,35000,9000,2
PAL0212281302,105700,35900,9000,2
PAL0212281303,105700,36800,9000,2
PAL0212281501,105700,35000,10500,2
PAL0212281502,105700,35900,10500,2
PAL0212281503,105700,36800,10500,2
PAL0213010401,101000,39500,0,4
PAL0213010402,101000,40400,0,4
PAL0213010403,101000,41300,0,4
PAL0213010501,101000,39500,3000,4
PAL0213010502,101000,40400,3000,4
PAL0213010503,101000,41300,3000,4
PAL0213010701,101000,39500,4500,4
PAL0213010702,101000,40400,4500,4
PAL0213010703,101000,41300,4500,4
PAL0213010901,101000,39500,6000,4
PAL0213010902,101000,40400,6000,4
PAL0213010903,101000,41300,6000,4
PAL0213011101,101000,39500,7500,4
PAL0213011102,101000,40400,7500,4
PAL0213011103,101000,41300,7500,4
PAL0213011301,101000,39500,9000,4
PAL0213011302,101000,40400,9000,4
PAL0213011303,101000,41300,9000,4
PAL0213011501,101000,39500,10500,4
PAL0213011502,101000,40400,10500,4
PAL0213011503,101000,41300,10500,4
PAL0213020401,105700,39500,0,2
PAL0213020402,105700,40400,0,2
PAL0213020403,105700,41300,0,2
PAL0213020501,105700,39500,3000,2
PAL0213020502,105700,40400,3000,2
PAL0213020503,105700,41300,3000,2
PAL0213020701,105700,39500,4500,2
PAL0213020702,105700,40400,4500,2
PAL0213020703,105700,41300,4500,2
PAL0213020901,105700,39500,6000,2
PAL0213020902,105700,40400,6000,2
PAL0213020903,105700,41300,6000,2
PAL0213021101,105700,39500,7500,2
PAL0213021102,105700,40400,7500,2
PAL0213021103,105700,41300,7500,2
PAL0213021301,105700,39500,9000,2
PAL0213021302,105700,40400,9000,2
PAL0213021303,105700,41300,9000,2
PAL0213021501,105700,39500,10500,2
PAL0213021502,105700,40400,10500,2
PAL0213021503,105700,41300,10500,2
PAL0213030401,101000,42200,0,4
PAL0213030402,101000,43100,0,4
PAL0213030403,101000,44000,0,4
PAL0213030501,101000,42200,3000,4
PAL0213030502,101000,43100,3000,4
PAL0213030503,101000,44000,3000,4
PAL0213030701,101000,42200,4500,4
PAL0213030702,101000,43100,4500,4
PAL0213030703,101000,44000,4500,4
PAL0213030901,101000,42200,6000,4
PAL0213030902,101000,43100,6000,4
PAL0213030903,101000,44000,6000,4
PAL0213031101,101000,42200,7500,4
PAL0213031102,101000,43100,7500,4
PAL0213031103,101000,44000,7500,4
PAL0213031301,101000,42200,9000,4
PAL0213031302,101000,43100,9000,4
PAL0213031303,101000,44000,9000,4
PAL0213031501,101000,42200,10500,4
PAL0213031502,101000,43100,10500,4
PAL0213031503,101000,44000,10500,4
PAL0213040401,105700,42200,0,2
PAL0213040402,105700,43100,0,2
PAL0213040403,105700,44000,0,2
PAL0213040501,105700,42200,3000,2
PAL0213040502,105700,43100,3000,2
PAL0213040503,105700,44000,3000,2
PAL0213040701,105700,42200,4500,2
PAL0213040702,105700,43100,4500,2
PAL0213040703,105700,44000,4500,2
PAL0213040901,105700,42200,6000,2
PAL0213040902,105700,43100,6000,2
PAL0213040903,105700,44000,6000,2
PAL0213041101,105700,42200,7500,2
PAL0213041102,105700,43100,7500,2
PAL0213041103,105700,44000,7500,2
PAL0213041301,105700,42200,9000,2
PAL0213041302,105700,43100,9000,2
PAL0213041303,105700,44000,9000,2
PAL0213041501,105700,42200,10500,2
PAL0213041502,105700,43100,10500,2
PAL0213041503,105700,44000,10500,2
PAL0213050401,101000,44900,0,4
PAL0213050402,101000,45800,0,4
PAL0213050403,101000,46700,0,4
PAL0213050501,101000,44900,3000,4
PAL0213050502,101000,45800,3000,4
PAL0213050503,101000,46700,3000,4
PAL0213050701,101000,44900,4500,4
PAL0213050702,101000,45800,4500,4
PAL0213050703,101000,46700,4500,4
PAL0213050901,101000,44900,6000,4
PAL0213050902,101000,45800,6000,4
PAL0213050903,101000,46700,6000,4
PAL0213051101,101000,44900,7500,4
PAL0213051102,101000,45800,7500,4
PAL0213051103,101000,46700,7500,4
PAL0213051301,101000,44900,9000,4
PAL0213051302,101000,45800,9000,4
PAL0213051303,101000,46700,9000,4
PAL0213051501,101000,44900,10500,4
PAL0213051502,101000,45800,10500,4
PAL0213051503,101000,46700,10500,4
PAL0213060401,105700,44900,0,2
PAL0213060402,105700,45800,0,2
PAL0213060403,105700,46700,0,2
PAL0213060501,105700,44900,3000,2
PAL0213060502,105700,45800,3000,2
PAL0213060503,105700,46700,3000,2
PAL0213060701,105700,44900,4500,2
PAL0213060702,105700,45800,4500,2
PAL0213060703,105700,46700,4500,2
PAL0213060901,105700,44900,6000,2
PAL0213060902,105700,45800,6000,2
PAL0213060903,105700,46700,6000,2
PAL0213061101,105700,44900,7500,2
PAL0213061102,105700,45800,7500,2
PAL0213061103,105700,46700,7500,2
PAL0213061301,105700,44900,9000,2
PAL0213061302,105700,45800,9000,2
PAL0213061303,105700,46700,9000,2
PAL0213061501,105700,44900,10500,2
PAL0213061502,105700,45800,10500,2
PAL0213061503,105700,46700,10500,2
PAL0213070401,101000,47600,0,4
PAL0213070402,101000,48500,0,4
PAL0213070403,101000,49400,0,4
PAL0213070501,101000,47600,3000,4
PAL0213070502,101000,48500,3000,4
PAL0213070503,101000,49400,3000,4
PAL0213070701,101000,47600,4500,4
PAL0213070702,101000,48500,4500,4
PAL0213070703,101000,49400,4500,4
PAL0213070901,101000,47600,6000,4
PAL0213070902,101000,48500,6000,4
PAL0213070903,101000,49400,6000,4
PAL0213071101,101000,47600,7500,4
PAL0213071102,101000,48500,7500,4
PAL0213071103,101000,49400,7500,4
